224787000000,-1.06436965749e-05
228302000000,0.000452879144119
229309000000,0.000558912133836
230302000000,0.00190333699758
231408000000,0.00224927249703
232398000000,0.00132549873099
233399000000,0.00165532439844
234418000000,0.00100915136039
235408000000,0.000369731199862
236500000000,-0.000623235973553
237502000000,-0.00268133477967
238488000000,-0.00221090587856
239508000000,-0.00138895335249
240494000000,-0.00128599844562
241501000000,-0.00106056837146
242601000000,0.00085558085161
243597000000,0.0018096725494
244601000000,0.000415696471154
244915000000,-0.000566011290158
245593000000,0.00162381431862
245896000000,-0.000905004216793
246603000000,-0.000335350450012
247000000000,-0.00258045573566
247595000000,-0.000445070470742
248695000000,0.000733405753751
249708000000,0.00124467783372
249905000000,0.000848814565642
250698000000,0.00291826800063
250891000000,0.00345527101748
251695000000,0.00198541580546
251894000000,0.00103217005513
252700000000,0.00143927136999
253092000000,0.000435948942702
253797000000,-0.000495496834759
254214000000,-0.000772950209682
254793000000,-3.34992295545e-05
255200000000,0.000508021501465
255807000000,-0.000533239865558
256307000000,-0.0011022560505
256807000000,-0.000718967141484
257612000000,-0.00252338174546
257933000000,-0.0019467159994
258894000000,-0.00240285384436
