204630000000,-0.000200251413156
205616000000,-0.0104839293953
206721000000,-0.0025220410021
207731000000,0.000208641868475
208713000000,-0.00331543219533
209725000000,-0.00650026774544
210740000000,-0.00658527807963
211723000000,-0.00496662802357
212826000000,-0.00295309197106
213819000000,-0.00339413086704
214813000000,-0.00385749153957
215814000000,-0.00415036093449
216833000000,-0.00324592914902
217927000000,-0.00431517073379
218915000000,-0.00511796767298
219916000000,-0.00714909323732
220914000000,-0.00848246738526
220921000000,-0.00793398998246
221929000000,-0.00673956480189
221937000000,-0.0091335901513
222916000000,-0.00728499752083
223044000000,-0.00884589102648
223927000000,-0.00843328404837
224130000000,-0.00939994977941
225018000000,-0.0109116642684
226027000000,-0.0132107576864
226140000000,-0.0137530203557
227014000000,-0.0139317072194
227266000000,-0.0148613722408
228119000000,-0.0155537427282
228272000000,-0.0145008405195
229115000000,-0.0140926869479
229341000000,-0.0153646852371
230130000000,-0.0132580984816
230324000000,-0.0136377208439
231114000000,-0.0126976921772
231428000000,-0.01300922324
232128000000,-0.0122628972252
232438000000,-0.0129757540586
233220000000,-0.013133912163
233722000000,-0.0126750018091
234223000000,-0.0136991630503
235224000000,-0.013767127366
236261000000,-0.0132501318861
237225000000,-0.012564151127
238231000000,-0.0137681321911
239317000000,-0.0138641195873
240318000000,-0.0179696552055
241324000000,-0.0200639273202
242314000000,-0.0244535763965
