204630000000,0
205616000000,0
206721000000,0
207731000000,0
208713000000,0
209725000000,0
210741000000,0
211723000000,0
212826000000,0
213819000000,0
214813000000,0
215814000000,0
216830000000,0
217927000000,0
218914000000,0
219915000000,0
220914000000,0
220921000000,1
221929000000,0
221937000000,1
222916000000,0
223044000000,1
223926000000,0
224130000000,1
225018000000,0
226028000000,0
226140000000,1
227014000000,0
227266000000,1
228119000000,0
228272000000,1
229115000000,0
229341000000,1
230130000000,0
230324000000,1
231114000000,0
231428000000,1
232128000000,0
232438000000,1
233220000000,0
233720000000,1
234223000000,0
235224000000,0
236261000000,0
237225000000,0
238231000000,0
239316000000,0
240318000000,0
241324000000,0
242314000000,0
