%time,field
428081000000,0.0235257958201
428700000000,0.0233867031406
429291000000,0.0282694272363
429934000000,0.0318256197762
430386000000,0.0143290343873
430963000000,0.0274737850129
431502000000,0.00653222591028
432122000000,-0.00873054954095
432588000000,0.0112079602209
433151000000,0.00614788003865
442652000000,-0.00302981398299
450276000000,0.000294668134586
457880000000,-0.0143801267211
466481000000,-0.0103532744242
467159000000,-0.00818176257548
467697000000,-0.00880109821874
468273000000,-0.00746856236892
468860000000,-0.0167890046655
469453000000,-0.0342138734698
475862000000,-0.0255232752575
476471000000,-0.0366900105955
476883000000,-0.049720109515
477504000000,-0.0613956500843
477956000000,-0.0536539268829
478554000000,-0.057098422929
479181000000,-0.0509466158756
479656000000,-0.0605230497284
480184000000,-0.0681229732109
480685000000,-0.0717377282484
481258000000,-0.0711807656035
481763000000,-0.0653924553106
482375000000,-0.117044023421
482993000000,-0.0605084005042
483468000000,-0.0562943381734
484066000000,-0.0533538046682
484552000000,-0.0535250214588
485165000000,-0.0465568523254
485751000000,-0.0477403549363
486258000000,-0.0455313956023
486853000000,-0.0480695413777
487383000000,-0.0440005688924
487952000000,-0.0385659568488
488570000000,-0.0354479168261
489153000000,-0.0349403148671
489676000000,-0.0328449498809
490150000000,-0.0302204311502
490675000000,-0.030451119243
491296000000,-0.0331301393264
491873000000,-0.0337589566312
492264000000,-0.030828552888
492858000000,-0.0282983218632
493452000000,-0.0279662862011
493956000000,-0.0241712741518
494549000000,-0.0219964598987
495049000000,-0.0205676988504
495552000000,-0.0188989322598
496148000000,-0.016760836804
496752000000,-0.019638269794
497254000000,-0.0207666145276
497849000000,-0.0208174590004
498453000000,-0.0242278546189
498949000000,-0.0226329160007
499549000000,-0.0187515005231
500152000000,-0.0172680431094
500661000000,-0.0176314056165
501273000000,-0.0154418071404
501791000000,-0.00876810735396
502257000000,-0.0117239320307
502857000000,-0.00910747996975
503448000000,-0.00655281795217
504148000000,-0.000605542857123
504656000000,0.00437917750447
505252000000,0.00841408669949
505851000000,0.0057363742859
506364000000,-0.00298504841855
506962000000,-0.00542431069703
507452000000,-0.00260538559165
508063000000,-0.00613198215894
508559000000,-0.00702184716151
509164000000,-0.013807009978
509752000000,-0.01784916127
510355000000,-0.0216879616828
510948000000,-0.0236805844811
511562000000,-0.0233486779177
512049000000,-0.0244240984953
512652000000,-0.0166123449925
513148000000,-0.0132928498736
513748000000,-0.0176884523011
514434000000,-0.0107711265142
514859000000,-0.00930114668992
515550000000,-0.01215188892
516157000000,-0.00756854867931
516652000000,-0.00605349164637
517247000000,-0.0059368912976
517851000000,-0.0068384458949
518349000000,-0.00360963728192
518850000000,-0.00309097215949
519367000000,-0.0216479753594
520050000000,-0.0180531477053
520550000000,-0.0156711246725
521173000000,-0.00814834539203
521763000000,0.00642656867851
522268000000,0.0069217015531
522961000000,-0.0118992998128
