%time,field
194185000000,0.0301308613271
204848000000,0.0312976501882
205450000000,0.0247571058571
206048000000,0.0148344300687
206556000000,0.0322601944208
207048000000,0.0463278256357
207558000000,0.214094996452
208057000000,0.290337502956
208650000000,0.33373066783
209153000000,0.331950515509
209754000000,0.308832973242
210352000000,0.324533492327
210850000000,0.297612279654
211352000000,0.287474393845
211953000000,0.277435004711
212457000000,0.27728047967
212884000000,0.280697911978
213474000000,0.27179723978
214058000000,0.275876879692
214558000000,0.268995374441
215156000000,0.280315369368
215667000000,0.289210051298
216255000000,0.263734936714
216751000000,0.268941760063
217257000000,0.258542537689
217851000000,0.278781592846
218364000000,0.300134658813
218860000000,0.299989551306
219470000000,0.2887789011
220164000000,0.318435639143
220663000000,0.317325621843
221263000000,0.280982345343
221906000000,0.263006955385
222473000000,0.248782902956
222972000000,0.215991124511
223560000000,0.211218491197
224076000000,0.202338412404
224568000000,0.18766130507
225174000000,0.184921354055
225651000000,0.187009066343
226154000000,0.171939581633
226652000000,0.179678589106
227266000000,0.195978045464
227775000000,0.173766493797
228374000000,0.187125742435
228962000000,0.175158813596
229461000000,0.178335264325
230071000000,0.178932651877
230559000000,0.177315101027
231167000000,0.170960053802
231688000000,0.170644119382
232178000000,0.15974354744
232675000000,0.170908644795
233284000000,0.173473641276
233762000000,0.16340392828
234356000000,0.176332503557
234950000000,0.156273245811
235571000000,0.164822936058
236154000000,0.177287682891
236751000000,0.171305254102
237260000000,0.154948040843
237856000000,0.134802803397
238369000000,0.143152341247
238989000000,0.136815235019
239478000000,0.143677100539
240054000000,0.143007054925
240769000000,0.127884373069
241259000000,0.119698382914
241855000000,0.140481874347
242449000000,0.144309163094
243049000000,0.143922016025
243548000000,0.144523322582
244056000000,0.120243854821
244556000000,0.0879070013762
245052000000,0.0690897107124
245667000000,0.0644863545895
246156000000,0.0677247717977
246768000000,0.0731565132737
247251000000,0.072093501687
247751000000,0.0701429098845
248354000000,0.0689375177026
248951000000,0.0726242139935
249558000000,0.0920534655452
250164000000,0.104370310903
250666000000,0.110918141901
251407000000,0.125104725361
251861000000,0.134419068694
252457000000,0.132852807641
252965000000,0.135992988944
253566000000,0.133849903941
254063000000,0.141617879272
254673000000,0.137145683169
255250000000,0.141727939248
255750000000,0.136729031801
256255000000,0.136369809508
256852000000,0.135125473142
257348000000,0.131643682718
257950000000,0.12822188437
258447000000,0.128019630909
258949000000,0.13393715024
259551000000,0.138637632132
260048000000,0.136325389147
260655000000,0.141456052661
261148000000,0.13833861053
261748000000,0.144580677152
262248000000,0.150657564402
262850000000,0.148942768574
263348000000,0.156390413642
263851000000,0.156635731459
264450000000,0.145222917199
264952000000,0.149627447128
265450000000,0.148898348212
266048000000,0.145867854357
266549000000,0.147608458996
267048000000,0.14236433804
267750000000,0.145964756608
268250000000,0.14522062242
268783000000,0.138805538416
269363000000,0.131583914161
269852000000,0.128754124045
270553000000,0.122090771794
271050000000,0.130926117301
271772000000,0.135153487325
272259000000,0.126647204161
272764000000,0.125134646893
273351000000,0.127951353788
273955000000,0.139408841729
274548000000,0.128776237369
275052000000,0.132740780711
275553000000,0.0910404026508
276155000000,0.0540862455964
276666000000,0.0344892702997
277258000000,0.0221133083105
277777000000,0.0358419306576
278357000000,0.0381001420319
278962000000,0.0423363558948
279559000000,0.0450490601361
280172000000,0.0424732938409
280601000000,0.0448961444199
281178000000,0.0540475696325
281748000000,0.0396570526063
282348000000,0.042928673327
282852000000,0.0468607284129
283461000000,0.0404728613794
283987000000,0.0416119769216
284456000000,0.028542323038
285059000000,0.0187828224152
285661000000,0.00735032837838
286252000000,0.00690816529095
286753000000,0.0020513725467
287253000000,0.0056313755922
287863000000,0.0120332296938
288459000000,0.0236851405352
288954000000,0.0374714285135
289549000000,0.0329791642725
290050000000,0.0266193505377
290749000000,0.0281602106988
291249000000,0.0433124452829
291766000000,0.0436646044254
292351000000,0.0449853911996
292951000000,0.0371282622218
293448000000,0.0396719016135
294148000000,0.0294335242361
294648000000,0.0366946533322
295148000000,0.0215710029006
295651000000,0.0252693258226
296248000000,0.0254810508341
296854000000,0.0271928589791
297450000000,0.0260017998517
297948000000,0.0483278855681
298550000000,0.0411804243922
299048000000,0.031804330647
299551000000,0.0217662900686
300147000000,0.0262114442885
300651000000,0.0245532412082
301248000000,0.0197722706944
301758000000,0.0138898128644
302371000000,0.0247785132378
302964000000,0.0383465178311
303355000000,0.0620815046132
304048000000,0.0671644806862
304550000000,0.0669811740518
305051000000,0.0842314884067
305549000000,0.0750104039907
306151000000,0.0696022734046
306656000000,0.0851622745395
307156000000,0.0931757315993
307762000000,0.111413992941
308256000000,0.116250067949
308872000000,0.118105612695
309449000000,0.12505543232
309961000000,0.123891279101
310548000000,0.124849908054
311049000000,0.126664787531
311550000000,0.127484947443
312150000000,0.125349089503
312653000000,0.122214019299
313348000000,0.126866266131
313850000000,0.13102889061
314355000000,0.1314329952
314958000000,0.141657948494
315551000000,0.14878885448
316049000000,0.148000210524
316652000000,0.14642046392
317250000000,0.148557499051
317751000000,0.150450646877
318260000000,0.158240050077
318770000000,0.159235581756
319384000000,0.16056907177
319861000000,0.167471051216
320351000000,0.16091632843
321048000000,0.15753826499
321649000000,0.165283381939
322149000000,0.159771487117
322750000000,0.156439438462
323272000000,0.140882030129
323784000000,0.129867896438
324320000000,0.113269820809
324760000000,0.110109522939
325260000000,0.101180307567
325755000000,0.0910337343812
326351000000,0.0861796215177
326854000000,0.078053958714
327456000000,0.0633801072836
328054000000,0.066707752645
328649000000,0.0613493099809
329154000000,0.0613984875381
329752000000,0.0548423230648
330249000000,0.0500913262367
330867000000,0.0447157174349
331354000000,0.0469980090857
331965000000,0.0573313347995
332564000000,0.0659841522574
333148000000,0.0712280571461
333750000000,0.0739317983389
334262000000,0.075581163168
334885000000,0.0667140260339
335362000000,0.0688842087984
335894000000,0.0693365260959
336466000000,0.0817949175835
337186000000,0.07384236902
337663000000,0.0753719285131
338176000000,0.078661903739
338657000000,0.0781343579292
339259000000,0.0798690468073
339867000000,0.0701868534088
340359000000,0.0733963400126
340952000000,0.0743736103177
341551000000,0.0673568099737
342050000000,0.0816264301538
342648000000,0.080009303987
343154000000,0.0760100632906
343850000000,0.0654865577817
344448000000,0.0690751671791
344956000000,0.0752663090825
349855000000,0.0570277757943
350454000000,0.0491411015391
351062000000,0.0566413961351
351578000000,0.0420573763549
352054000000,0.0465064495802
352562000000,0.0594429075718
353149000000,0.0493710264564
353796000000,0.0406225286424
364376000000,0.0614750683308
370854000000,0.050664562732
404850000000,0.0462659858167
405449000000,0.0238744337112
405961000000,0.0309790950269
406552000000,0.0408645533025
407154000000,0.0368113666773
407563000000,0.0459350347519
408305000000,0.0643404424191
408769000000,0.0719902440906
409372000000,0.0695636346936
409995000000,0.105617389083
410570000000,0.106343835592
411082000000,0.114484280348
411685000000,0.119069628417
412252000000,0.109059475362
412797000000,0.0938626080751
413415000000,0.0932998657227
413978000000,0.142911940813
414628000000,0.144812434912
415067000000,0.0224613025784
415617000000,0.00703676929697
416253000000,0.0147494236007
416793000000,0.0161086115986
417464000000,0.0956795588136
417958000000,0.102256670594
422364000000,0.0713051036
422959000000,0.065351754427
423582000000,0.0346181988716
424162000000,0.0391539260745
424665000000,0.0316011682153
425315000000,0.0636105760932
425859000000,0.0184009354562
426377000000,0.00534740881994
426976000000,0.0159515403211
427585000000,0.0540492385626
428081000000,0.0245661344379
428700000000,0.0234609246254
429291000000,0.0284190364182
429935000000,0.0372537001967
430386000000,0.0276619475335
430963000000,0.0275352019817
431502000000,0.00872083287686
432122000000,0.0103812925518
432588000000,0.0145397335291
433151000000,0.00636818725616
442652000000,0.0088519975543
450276000000,0.00336367590353
457879000000,0.0146626345813
466483000000,0.031347129494
467159000000,0.0369677208364
467697000000,0.0491090789437
468273000000,0.0566200427711
468860000000,0.0423918329179
469453000000,0.0462505966425
475863000000,0.053579211235
476471000000,0.05138483271
476883000000,0.0578921213746
477504000000,0.0697827041149
477955000000,0.0618547163904
478554000000,0.0594907999039
479181000000,0.0589794032276
479656000000,0.0649311840534
480184000000,0.0698832944036
480685000000,0.0724692568183
481258000000,0.0715164244175
481763000000,0.0672293379903
482376000000,0.117699049413
482993000000,0.0613259039819
483465000000,0.0602772533894
484066000000,0.0543276146054
484552000000,0.0587652586401
485165000000,0.0512699894607
485751000000,0.0485205352306
486259000000,0.0479462854564
486853000000,0.0480704344809
487383000000,0.0443855263293
487952000000,0.0386788509786
488571000000,0.0354484431446
489153000000,0.0369529128075
489675000000,0.0329194553196
490150000000,0.0302213281393
490675000000,0.0307896547019
491296000000,0.0362815745175
491873000000,0.0362006910145
492264000000,0.0352610573173
492858000000,0.0288295131177
493452000000,0.0279690828174
493956000000,0.0250749420375
494549000000,0.0220638327301
